algorithm,seed,timestep,value,metric
MAPPO,0,2260000,2851.026498033549,p99_latency_ms
MAPPO,0,2270000,3540.582032840141,p99_latency_ms
MAPPO,0,2280000,5680.526689358622,p99_latency_ms
MAPPO,0,2290000,2838.705389675907,p99_latency_ms
MAPPO,0,2300000,2842.395805222591,p99_latency_ms
MAPPO,0,2310000,7772.649925893371,p99_latency_ms
MAPPO,0,2320000,4946.572670670403,p99_latency_ms
MAPPO,0,2330000,4926.309250043158,p99_latency_ms
MAPPO,0,2340000,2138.9682292728853,p99_latency_ms
MAPPO,0,2350000,6933.493987740503,p99_latency_ms
MAPPO,0,2360000,6931.754788788353,p99_latency_ms
MAPPO,0,2370000,5951.352120227632,p99_latency_ms
MAPPO,0,2380000,5945.065416133377,p99_latency_ms
MAPPO,0,2390000,4957.599907101865,p99_latency_ms
MAPPO,0,2400000,8915.88602243201,p99_latency_ms
MAPPO,0,2410000,3959.452808187656,p99_latency_ms
MAPPO,0,2420000,5939.296259526164,p99_latency_ms
MAPPO,0,2430000,5940.001109425154,p99_latency_ms
MAPPO,0,2440000,5948.200610751056,p99_latency_ms
MAPPO,0,2450000,5931.170906748149,p99_latency_ms
MAPPO,0,2460000,5950.63943930191,p99_latency_ms
MAPPO,0,2470000,3968.383577085231,p99_latency_ms
MAPPO,0,2480000,5949.197470612691,p99_latency_ms
MAPPO,0,2490000,6950.732666910064,p99_latency_ms
MAPPO,0,2500000,3973.19294818255,p99_latency_ms
MAPPO,0,2510000,2975.69016019759,p99_latency_ms
MAPPO,0,2520000,6949.808487510489,p99_latency_ms
MAPPO,0,2530000,4945.009589514126,p99_latency_ms
MAPPO,0,2540000,4946.942942434104,p99_latency_ms
MAPPO,0,2550000,3972.164525260193,p99_latency_ms
MAPPO,0,2560000,5933.367413857292,p99_latency_ms
MAPPO,0,2570000,3965.414056172473,p99_latency_ms
MAPPO,0,2580000,2981.4315472862195,p99_latency_ms
MAPPO,0,2590000,6933.665644470442,p99_latency_ms
MAPPO,0,2600000,3966.019596644373,p99_latency_ms
MAPPO,0,2610000,6922.508525200008,p99_latency_ms
MAPPO,0,2620000,5946.760231671823,p99_latency_ms
MAPPO,0,2630000,3969.520437621556,p99_latency_ms
MAPPO,0,2640000,993.703109397638,p99_latency_ms
MAPPO,0,2650000,4937.633741008836,p99_latency_ms
MAPPO,0,2660000,4952.110862641942,p99_latency_ms
MAPPO,0,2670000,5943.407753016688,p99_latency_ms
MAPPO,0,2680000,4947.241670231337,p99_latency_ms
MAPPO,0,2690000,6938.926423687626,p99_latency_ms
MAPPO,0,2700000,4963.406775039122,p99_latency_ms
MAPPO,0,2710000,3959.8527948252704,p99_latency_ms
MAPPO,0,2720000,4961.562174313434,p99_latency_ms
MAPPO,0,2730000,2828.7267260918165,p99_latency_ms
MAPPO,0,2740000,2835.559518618833,p99_latency_ms
MAPPO,0,2750000,4252.678391265186,p99_latency_ms
MAPPO,0,2760000,4957.74887026756,p99_latency_ms
MAPPO,0,2770000,2842.90815654692,p99_latency_ms
MAPPO,0,2780000,2129.226168054536,p99_latency_ms
MAPPO,0,2790000,2828.158316913552,p99_latency_ms
MAPPO,0,2800000,4242.727476477933,p99_latency_ms
MAPPO,0,2810000,3543.023939183043,p99_latency_ms
MAPPO,0,2820000,2926.1098864439177,p99_latency_ms
MAPPO,0,2830000,3126.1220625670426,p99_latency_ms
MAPPO,0,2840000,5834.207516415944,p99_latency_ms
MAPPO,0,2850000,3764.157621833375,p99_latency_ms
MAPPO,0,2860000,3972.252974708272,p99_latency_ms
MAPPO,0,2870000,5922.83233827619,p99_latency_ms
MAPPO,0,2880000,5943.561553607076,p99_latency_ms
MAPPO,0,2890000,4742.903158779701,p99_latency_ms
MAPPO,0,2900000,6925.476183648856,p99_latency_ms
MAPPO,0,2910000,7931.234762509211,p99_latency_ms
MAPPO,0,2920000,6937.70407611564,p99_latency_ms
MAPPO,0,2930000,5937.638181041158,p99_latency_ms
MAPPO,0,2940000,8922.708887932846,p99_latency_ms
MAPPO,0,2950000,5946.60836646845,p99_latency_ms
MAPPO,0,2960000,4951.225593050119,p99_latency_ms
MAPPO,0,2970000,5941.905946350154,p99_latency_ms
MAPPO,0,2980000,3958.94102034474,p99_latency_ms
MAPPO,0,2990000,6947.208409115867,p99_latency_ms
MAPPO,0,3000000,3964.865361694736,p99_latency_ms
MAPPO,0,3010000,6928.295787864091,p99_latency_ms
MAPPO,0,3020000,4958.830665293781,p99_latency_ms
MAPPO,0,3030000,3956.2116854147816,p99_latency_ms
MAPPO,0,3040000,2973.266832444456,p99_latency_ms
MAPPO,0,3050000,5932.340217049641,p99_latency_ms
MAPPO,0,3060000,4951.078622715511,p99_latency_ms
MAPPO,0,3070000,6941.633920223442,p99_latency_ms
MAPPO,0,3080000,4952.7930819699495,p99_latency_ms
MAPPO,0,3090000,2973.595692261444,p99_latency_ms
MAPPO,0,3100000,5952.027960442689,p99_latency_ms
MAPPO,0,3110000,3956.2949490197534,p99_latency_ms
MAPPO,0,3120000,989.3650323272476,p99_latency_ms
MAPPO,0,3130000,1488.009676097866,p99_latency_ms
MAPPO,0,3140000,3479.441991856989,p99_latency_ms
MAPPO,0,3150000,2978.440434985744,p99_latency_ms
MAPPO,0,3160000,3481.050939340027,p99_latency_ms
MAPPO,0,3170000,1593.5161068101286,p99_latency_ms
MAPPO,0,3180000,3479.58047109889,p99_latency_ms
MAPPO,0,3190000,3467.462582305468,p99_latency_ms
MAPPO,0,3200000,1486.5332101045165,p99_latency_ms
MAPPO,0,3210000,1985.424089362422,p99_latency_ms
MAPPO,0,3220000,1984.002349704875,p99_latency_ms
MAPPO,0,3230000,2976.6483698772618,p99_latency_ms
MAPPO,0,3240000,1479.6747133516587,p99_latency_ms
MAPPO,0,3250000,2969.00746111373,p99_latency_ms
MAPPO,0,3260000,2477.1494424130005,p99_latency_ms
MAPPO,0,3270000,2480.8059163848725,p99_latency_ms
MAPPO,0,3280000,993.8023276921416,p99_latency_ms
MAPPO,0,3290000,3476.7199513364367,p99_latency_ms
MAPPO,0,3300000,2972.937977345494,p99_latency_ms
MAPPO,0,3310000,989.6878373362944,p99_latency_ms
MAPPO,0,3320000,3477.003036051349,p99_latency_ms
MAPPO,0,3330000,992.1306561856144,p99_latency_ms
MAPPO,0,3340000,2471.221793058856,p99_latency_ms
MAPPO,0,3350000,3466.521249436816,p99_latency_ms
MAPPO,0,3360000,2477.809207209605,p99_latency_ms
MAPPO,0,3370000,2476.1110551935444,p99_latency_ms
MAPPO,0,3380000,1981.9759257911871,p99_latency_ms
MAPPO,0,3390000,2482.088636206073,p99_latency_ms
MAPPO,0,3400000,1981.920407579534,p99_latency_ms
MAPPO,0,3410000,2482.2806072981707,p99_latency_ms
MAPPO,0,3420000,3116.7504684997525,p99_latency_ms
MAPPO,0,3430000,1993.1414622855168,p99_latency_ms
MAPPO,0,3440000,2985.2219403539057,p99_latency_ms
MAPPO,0,3450000,3684.291325820088,p99_latency_ms
MAPPO,0,3460000,3726.713140532065,p99_latency_ms
MAPPO,0,3470000,6351.698185517547,p99_latency_ms
MAPPO,0,3480000,3940.172566817324,p99_latency_ms
MAPPO,0,3490000,5930.583310434761,p99_latency_ms
MAPPO,0,3500000,8909.204625528173,p99_latency_ms
MAPPO,0,3510000,7911.158551529947,p99_latency_ms
MAPPO,0,3520000,6944.9394462719765,p99_latency_ms
MAPPO,0,3530000,5935.485557571295,p99_latency_ms
MAPPO,0,3540000,5938.534362416611,p99_latency_ms
MAPPO,0,3550000,5906.458075822915,p99_latency_ms
MAPPO,0,3560000,6916.722214085896,p99_latency_ms
MAPPO,0,3570000,5855.896608519362,p99_latency_ms
MAPPO,0,3580000,6818.531055447149,p99_latency_ms
MAPPO,0,3590000,2953.7180325867785,p99_latency_ms
MAPPO,0,3600000,6938.640781466524,p99_latency_ms
MAPPO,0,3610000,5965.44152887479,p99_latency_ms
MAPPO,0,3620000,4947.143697957506,p99_latency_ms
MAPPO,0,3630000,5938.199564854098,p99_latency_ms
MAPPO,0,3640000,4951.509864973731,p99_latency_ms
MAPPO,0,3650000,3959.824862950159,p99_latency_ms
MAPPO,0,3660000,3951.457477784124,p99_latency_ms
MAPPO,0,3670000,2969.642740749806,p99_latency_ms
MAPPO,0,3680000,6944.317498524831,p99_latency_ms
MAPPO,0,3690000,4960.278869499656,p99_latency_ms
MAPPO,0,3700000,5947.460096751174,p99_latency_ms
MAPPO,0,3710000,6921.464588300262,p99_latency_ms
MAPPO,0,3720000,3967.101948740785,p99_latency_ms
MAPPO,0,3730000,6948.073675730497,p99_latency_ms
MAPPO,0,3740000,3967.201084665982,p99_latency_ms
MAPPO,0,3750000,3964.163502666165,p99_latency_ms
MAPPO,0,3760000,4945.089576973095,p99_latency_ms
MAPPO,0,3770000,1984.313265697812,p99_latency_ms
MAPPO,0,3780000,6927.177099485508,p99_latency_ms
MAPPO,0,3790000,4950.445531778824,p99_latency_ms
MAPPO,0,3800000,4957.097686697155,p99_latency_ms
MAPPO,0,3810000,7946.350090658784,p99_latency_ms
MAPPO,0,3820000,2978.878004146817,p99_latency_ms
MAPPO,0,3830000,5930.836927462688,p99_latency_ms
MAPPO,0,3840000,5950.849811365072,p99_latency_ms
MAPPO,0,3850000,2959.776906086513,p99_latency_ms
MAPPO,0,3860000,2974.957172451774,p99_latency_ms
MAPPO,0,3870000,6921.810478273503,p99_latency_ms
MAPPO,0,3880000,5952.4797302639,p99_latency_ms
MAPPO,0,3890000,5929.568526645807,p99_latency_ms
MAPPO,0,3900000,3960.025902170052,p99_latency_ms
MAPPO,0,3910000,6946.983066569856,p99_latency_ms
MAPPO,0,3920000,6922.599344095599,p99_latency_ms
MAPPO,0,3930000,2963.029574073392,p99_latency_ms
MAPPO,0,3940000,6928.241280438348,p99_latency_ms
MAPPO,0,3950000,7918.383928992485,p99_latency_ms
MAPPO,0,3960000,4959.1949703104965,p99_latency_ms
MAPPO,0,3970000,2968.832774437092,p99_latency_ms
MAPPO,0,3980000,7936.275845383859,p99_latency_ms
MAPPO,0,3990000,7920.6333699615325,p99_latency_ms
MAPPO,0,4000000,1983.5677378175585,p99_latency_ms
MAPPO,0,4010000,4949.712091058578,p99_latency_ms
MAPPO,0,4020000,4952.9916147327285,p99_latency_ms
MAPPO,0,4030000,2964.47363394436,p99_latency_ms
MAPPO,0,4040000,3958.736141187098,p99_latency_ms
MAPPO,0,4050000,4939.980300446141,p99_latency_ms
MAPPO,0,4060000,4954.958048567327,p99_latency_ms
MAPPO,0,4070000,1982.77518532229,p99_latency_ms
MAPPO,0,4080000,8924.761294546248,p99_latency_ms
MAPPO,0,4090000,3944.1505602440143,p99_latency_ms
MAPPO,0,4100000,5962.761433061084,p99_latency_ms
MAPPO,0,4110000,4950.59359142533,p99_latency_ms
MAPPO,0,4120000,5958.194768074785,p99_latency_ms
MAPPO,0,4130000,3965.161725311616,p99_latency_ms
MAPPO,0,4140000,4946.7688582077,p99_latency_ms
MAPPO,0,4150000,5943.4789784759005,p99_latency_ms
MAPPO,0,4160000,5944.5964454052055,p99_latency_ms
MAPPO,0,4170000,6942.683590796248,p99_latency_ms
MAPPO,0,4180000,7922.975853363899,p99_latency_ms
MAPPO,0,4190000,3963.824380991476,p99_latency_ms
MAPPO,0,4200000,2980.6804351481696,p99_latency_ms
MAPPO,0,4210000,4954.158684901229,p99_latency_ms
MAPPO,0,4220000,1987.444926170058,p99_latency_ms
MAPPO,0,4230000,6928.551131682752,p99_latency_ms
MAPPO,0,4240000,5941.467308685113,p99_latency_ms
MAPPO,0,4250000,4962.559676808825,p99_latency_ms
MAPPO,0,4260000,6932.498400538951,p99_latency_ms
MAPPO,0,4270000,4945.423721889546,p99_latency_ms
MAPPO,0,4280000,6947.756729552961,p99_latency_ms
MAPPO,0,4290000,3960.1604184614407,p99_latency_ms
MAPPO,0,4300000,6937.175489505379,p99_latency_ms
MAPPO,0,4310000,4962.456429745881,p99_latency_ms
MAPPO,0,4320000,6938.658146833707,p99_latency_ms
MAPPO,0,4330000,3972.3110925601663,p99_latency_ms
MAPPO,0,4340000,2968.026140712935,p99_latency_ms
MAPPO,0,4350000,3960.794928405088,p99_latency_ms
MAPPO,0,4360000,989.2014403983806,p99_latency_ms
MAPPO,0,4370000,3957.4223099562537,p99_latency_ms
MAPPO,0,4380000,3957.69710482115,p99_latency_ms
MAPPO,0,4390000,5946.6052061837645,p99_latency_ms
MAPPO,0,4400000,4962.458684693085,p99_latency_ms
MAPPO,0,4410000,4942.15708198719,p99_latency_ms
MAPPO,0,4420000,1982.2589302756217,p99_latency_ms
MAPPO,0,4430000,6924.303250548723,p99_latency_ms
MAPPO,0,4440000,2959.31506025544,p99_latency_ms
MAPPO,0,4450000,4967.394210804739,p99_latency_ms
MAPPO,0,4460000,4956.662746532294,p99_latency_ms
MAPPO,0,4470000,4957.694812442524,p99_latency_ms
MAPPO,0,4480000,3965.564003031724,p99_latency_ms
MAPPO,0,4490000,4953.69872652805,p99_latency_ms
MAPPO,0,4500000,8910.368862572128,p99_latency_ms
MAPPO,0,4510000,3951.537817526079,p99_latency_ms
MAPPO,0,4520000,4951.678649084975,p99_latency_ms
MAPPO,0,4530000,5949.0163184645935,p99_latency_ms
MAPPO,0,4540000,6927.611336061562,p99_latency_ms
MAPPO,0,4550000,4959.528105106983,p99_latency_ms
MAPPO,0,4560000,2970.374319485134,p99_latency_ms
MAPPO,0,4570000,3962.344696067556,p99_latency_ms
MAPPO,0,4580000,7922.230052202452,p99_latency_ms
MAPPO,0,4590000,3978.565100627773,p99_latency_ms
MAPPO,0,4600000,4949.196174975796,p99_latency_ms
MAPPO,0,4610000,4947.314072181913,p99_latency_ms
MAPPO,0,4620000,4952.710998620884,p99_latency_ms
MAPPO,0,4630000,6936.7318527556,p99_latency_ms
MAPPO,0,4640000,4951.155502087531,p99_latency_ms
MAPPO,0,4650000,5934.072775569804,p99_latency_ms
MAPPO,0,4660000,5944.641305329372,p99_latency_ms
MAPPO,0,4670000,9905.328976390809,p99_latency_ms
MAPPO,0,4680000,3967.1022620508375,p99_latency_ms
MAPPO,0,4690000,6943.387398661948,p99_latency_ms
MAPPO,0,4700000,6930.524672563401,p99_latency_ms
MAPPO,0,4710000,7929.007309211815,p99_latency_ms
MAPPO,0,4720000,3954.06152461448,p99_latency_ms
MAPPO,0,4730000,5937.885327731419,p99_latency_ms
MAPPO,0,4740000,3970.641369341261,p99_latency_ms
MAPPO,0,4750000,5945.5708198391085,p99_latency_ms
MAPPO,0,4760000,4962.887901153952,p99_latency_ms
MAPPO,0,4770000,3971.783837913876,p99_latency_ms
MAPPO,0,4780000,4952.532045099802,p99_latency_ms
MAPPO,0,4790000,3963.5350521047367,p99_latency_ms
MAPPO,0,4800000,8922.144302642406,p99_latency_ms
MAPPO,0,4810000,4959.800157107513,p99_latency_ms
MAPPO,0,4820000,5953.502885506152,p99_latency_ms
MAPPO,0,4830000,3968.051892128763,p99_latency_ms
MAPPO,0,4840000,4950.775145948574,p99_latency_ms
MAPPO,0,4850000,6925.957868253504,p99_latency_ms
MAPPO,0,4860000,4962.512477908162,p99_latency_ms
MAPPO,0,4870000,5939.197413364343,p99_latency_ms
MAPPO,0,4880000,3949.523176928143,p99_latency_ms
MAPPO,0,4890000,2978.6422109520645,p99_latency_ms
MAPPO,0,4900000,5938.988856981535,p99_latency_ms
MAPPO,0,4910000,5950.702631368926,p99_latency_ms
MAPPO,0,4920000,3962.132154273885,p99_latency_ms
MAPPO,0,4930000,3964.879095545124,p99_latency_ms
MAPPO,0,4940000,3963.753640662761,p99_latency_ms
MAPPO,0,4950000,6938.674452606929,p99_latency_ms
MAPPO,0,4960000,6935.598382814298,p99_latency_ms
MAPPO,0,4970000,7938.559035246672,p99_latency_ms
MAPPO,0,4980000,4958.764262237686,p99_latency_ms
MAPPO,0,4990000,2977.6920996609783,p99_latency_ms
MAPPO,0,5000000,4941.4650328863145,p99_latency_ms
MAPPO,1,10000,2653.022923929458,p99_latency_ms
MAPPO,1,20000,3194.3753853623707,p99_latency_ms
MAPPO,1,30000,1282.379163406098,p99_latency_ms
MAPPO,1,40000,4427.138582337304,p99_latency_ms
MAPPO,1,50000,4002.905168734044,p99_latency_ms
MAPPO,1,60000,1552.7362477935078,p99_latency_ms
MAPPO,1,70000,3519.646643781608,p99_latency_ms
MAPPO,1,80000,2588.1729872450182,p99_latency_ms
MAPPO,1,90000,4814.640689164824,p99_latency_ms
MAPPO,1,100000,2331.53481620758,p99_latency_ms
MAPPO,1,110000,2325.124762659425,p99_latency_ms
MAPPO,1,120000,1944.970624680951,p99_latency_ms
MAPPO,1,130000,3083.9199839670773,p99_latency_ms
MAPPO,1,140000,1916.47428835728,p99_latency_ms
MAPPO,1,150000,2304.410983393723,p99_latency_ms
MAPPO,1,160000,3070.9897265055915,p99_latency_ms
MAPPO,1,170000,2932.0144870461218,p99_latency_ms
MAPPO,1,180000,2554.374369848943,p99_latency_ms
MAPPO,1,190000,2559.939695382268,p99_latency_ms
MAPPO,1,200000,1282.042052858733,p99_latency_ms
MAPPO,1,210000,2116.654930771827,p99_latency_ms
MAPPO,1,220000,1270.487657856284,p99_latency_ms
MAPPO,1,230000,2989.368346396205,p99_latency_ms
MAPPO,1,240000,2087.931343268034,p99_latency_ms
MAPPO,1,250000,3346.710288196146,p99_latency_ms
MAPPO,1,260000,1661.7977317593989,p99_latency_ms
MAPPO,1,270000,2499.0676703024783,p99_latency_ms
MAPPO,1,280000,2484.3169192961213,p99_latency_ms
MAPPO,1,290000,2074.4268807425774,p99_latency_ms
MAPPO,1,300000,2909.2618171523586,p99_latency_ms
MAPPO,1,310000,1661.411415552529,p99_latency_ms
MAPPO,1,320000,2484.210594295666,p99_latency_ms
MAPPO,1,330000,3538.027926397762,p99_latency_ms
MAPPO,1,340000,4243.648987606323,p99_latency_ms
MAPPO,1,350000,3537.39803845404,p99_latency_ms
MAPPO,1,360000,4236.872435587169,p99_latency_ms
MAPPO,1,370000,3609.1196846852094,p99_latency_ms
MAPPO,1,380000,3154.151275143804,p99_latency_ms
MAPPO,1,390000,2711.885758493513,p99_latency_ms
MAPPO,1,400000,904.9570748288334,p99_latency_ms
MAPPO,1,410000,3168.503841474217,p99_latency_ms
MAPPO,1,420000,3173.63758291457,p99_latency_ms
MAPPO,1,430000,1358.3239353116203,p99_latency_ms
MAPPO,1,440000,2267.5163428000888,p99_latency_ms
MAPPO,1,450000,2724.7768516177166,p99_latency_ms
MAPPO,1,460000,916.7279889271596,p99_latency_ms
MAPPO,1,470000,2428.3361874478114,p99_latency_ms
MAPPO,1,480000,1667.7167215920465,p99_latency_ms
MAPPO,1,490000,3337.928028416499,p99_latency_ms
MAPPO,1,500000,3327.8395795428214,p99_latency_ms
MAPPO,1,510000,2764.7727159337737,p99_latency_ms
MAPPO,1,520000,2752.329052268501,p99_latency_ms
MAPPO,1,530000,3319.9968699656347,p99_latency_ms
MAPPO,1,540000,4257.120474517904,p99_latency_ms
MAPPO,1,550000,2768.943577298847,p99_latency_ms
MAPPO,1,560000,3867.8512111277,p99_latency_ms
MAPPO,1,570000,5668.862777728646,p99_latency_ms
MAPPO,1,580000,2830.1723296494306,p99_latency_ms
MAPPO,1,590000,3532.763782135344,p99_latency_ms
MAPPO,1,600000,2836.852823278105,p99_latency_ms
MAPPO,1,610000,3546.721363165335,p99_latency_ms
MAPPO,1,620000,2833.609376126097,p99_latency_ms
MAPPO,1,630000,3540.821160504081,p99_latency_ms
MAPPO,1,640000,4253.064807627676,p99_latency_ms
MAPPO,1,650000,5663.654643172265,p99_latency_ms
MAPPO,1,660000,2832.754689819839,p99_latency_ms
MAPPO,1,670000,2827.409909850167,p99_latency_ms
MAPPO,1,680000,3536.0978015703613,p99_latency_ms
MAPPO,1,690000,2834.9740637524696,p99_latency_ms
MAPPO,1,700000,3526.0372652513847,p99_latency_ms
MAPPO,1,710000,3548.548372736104,p99_latency_ms
MAPPO,1,720000,2839.5722854897504,p99_latency_ms
MAPPO,1,730000,3543.3408309072897,p99_latency_ms
MAPPO,1,740000,4271.251969410523,p99_latency_ms
MAPPO,1,750000,2854.1624595428434,p99_latency_ms
MAPPO,1,760000,4263.355966373301,p99_latency_ms
MAPPO,1,770000,2856.225541653687,p99_latency_ms
MAPPO,1,780000,3557.398554527771,p99_latency_ms
MAPPO,1,790000,5671.731796234848,p99_latency_ms
MAPPO,1,800000,4254.130238328369,p99_latency_ms
MAPPO,1,810000,4254.970849515412,p99_latency_ms
MAPPO,1,820000,1417.1810374029887,p99_latency_ms
MAPPO,1,830000,2121.787151419068,p99_latency_ms
MAPPO,1,840000,2815.9196578458404,p99_latency_ms
MAPPO,1,850000,3547.71980260579,p99_latency_ms
MAPPO,1,860000,3513.4427432633447,p99_latency_ms
MAPPO,1,870000,3525.8592581119688,p99_latency_ms
MAPPO,1,880000,2830.0751878128467,p99_latency_ms
MAPPO,1,890000,4938.463696229464,p99_latency_ms
MAPPO,1,900000,3530.8533295127936,p99_latency_ms
MAPPO,1,910000,3534.048166223719,p99_latency_ms
MAPPO,1,920000,2833.364375836752,p99_latency_ms
MAPPO,1,930000,2831.757436606912,p99_latency_ms
MAPPO,1,940000,2832.663703517247,p99_latency_ms
MAPPO,1,950000,3535.5586122454724,p99_latency_ms
MAPPO,1,960000,2127.88356659732,p99_latency_ms
MAPPO,1,970000,4247.74782438911,p99_latency_ms
MAPPO,1,980000,3536.8382755885423,p99_latency_ms
MAPPO,1,990000,2836.884482826254,p99_latency_ms
MAPPO,1,1000000,3536.0039042500744,p99_latency_ms
MAPPO,1,1010000,4246.2536238529565,p99_latency_ms
MAPPO,1,1020000,3546.645772103201,p99_latency_ms
MAPPO,1,1030000,4249.886932781611,p99_latency_ms
MAPPO,1,1040000,4963.228421353078,p99_latency_ms
MAPPO,1,1050000,4246.311030981522,p99_latency_ms
MAPPO,1,1060000,4249.025217011398,p99_latency_ms
MAPPO,1,1070000,2127.5287985228542,p99_latency_ms
MAPPO,1,1080000,4250.514178111577,p99_latency_ms
MAPPO,1,1090000,3541.0642508789324,p99_latency_ms
MAPPO,1,1100000,3544.453230203702,p99_latency_ms
MAPPO,1,1110000,2132.0014027760258,p99_latency_ms
MAPPO,1,1120000,4252.074499205434,p99_latency_ms
MAPPO,1,1130000,5660.475666090863,p99_latency_ms
MAPPO,1,1140000,4248.933864280066,p99_latency_ms
MAPPO,1,1150000,2128.044040753185,p99_latency_ms
MAPPO,1,1160000,3541.0703739459627,p99_latency_ms
MAPPO,1,1170000,4255.881496573844,p99_latency_ms
MAPPO,1,1180000,4954.574151390771,p99_latency_ms
MAPPO,1,1190000,710.3750302918514,p99_latency_ms
MAPPO,1,1200000,5663.828572112113,p99_latency_ms
MAPPO,1,1210000,3542.135240692535,p99_latency_ms
MAPPO,1,1220000,4249.544989562886,p99_latency_ms
MAPPO,1,1230000,4252.456763248343,p99_latency_ms
MAPPO,1,1240000,3543.3848671253536,p99_latency_ms
MAPPO,1,1250000,2127.28957592794,p99_latency_ms
MAPPO,1,1260000,4240.370494821163,p99_latency_ms
MAPPO,1,1270000,2126.902205349468,p99_latency_ms
MAPPO,1,1280000,4245.106750814821,p99_latency_ms
MAPPO,1,1290000,4961.235271161446,p99_latency_ms
MAPPO,1,1300000,2833.168169028267,p99_latency_ms
MAPPO,1,1310000,4962.202647179,p99_latency_ms
MAPPO,1,1320000,3539.437947672577,p99_latency_ms
MAPPO,1,1330000,3534.601675770477,p99_latency_ms
MAPPO,1,1340000,3539.082933610208,p99_latency_ms
MAPPO,1,1350000,2120.625634726866,p99_latency_ms
MAPPO,1,1360000,4971.665182565996,p99_latency_ms
MAPPO,1,1370000,4950.718199634947,p99_latency_ms
MAPPO,1,1380000,4247.821070981449,p99_latency_ms
MAPPO,1,1390000,4245.219016683593,p99_latency_ms
MAPPO,1,1400000,1411.9115334284063,p99_latency_ms
MAPPO,1,1410000,3535.737226415514,p99_latency_ms
MAPPO,1,1420000,3535.41756751557,p99_latency_ms
MAPPO,1,1430000,3535.6516788643544,p99_latency_ms
MAPPO,1,1440000,2829.105817060284,p99_latency_ms
MAPPO,1,1450000,2828.722761011052,p99_latency_ms
MAPPO,1,1460000,4244.090958460123,p99_latency_ms
MAPPO,1,1470000,2831.3836592292423,p99_latency_ms
MAPPO,1,1480000,5662.716253053264,p99_latency_ms
MAPPO,1,1490000,3535.3837995826552,p99_latency_ms
MAPPO,1,1500000,3540.657958320496,p99_latency_ms
MAPPO,1,1510000,2834.7109676374293,p99_latency_ms
MAPPO,1,1520000,2822.132254209172,p99_latency_ms
MAPPO,1,1530000,2832.1646935658982,p99_latency_ms
MAPPO,1,1540000,4961.151352603463,p99_latency_ms
MAPPO,1,1550000,4246.442728969438,p99_latency_ms
MAPPO,1,1560000,4248.832610227054,p99_latency_ms
MAPPO,1,1570000,2833.6422632240965,p99_latency_ms
MAPPO,1,1580000,3539.21482054887,p99_latency_ms
MAPPO,1,1590000,2834.4015233651307,p99_latency_ms
MAPPO,1,1600000,4954.433408678117,p99_latency_ms
MAPPO,1,1610000,4235.206543449013,p99_latency_ms
MAPPO,1,1620000,2832.850561013579,p99_latency_ms
MAPPO,1,1630000,2127.638856222477,p99_latency_ms
MAPPO,1,1640000,2123.8603223996624,p99_latency_ms
MAPPO,1,1650000,4241.275567229403,p99_latency_ms
MAPPO,1,1660000,2832.3697832224548,p99_latency_ms
MAPPO,1,1670000,5660.007524832042,p99_latency_ms
MAPPO,1,1680000,2833.893773028843,p99_latency_ms
MAPPO,1,1690000,2828.9071432645874,p99_latency_ms
MAPPO,1,1700000,4245.990635677526,p99_latency_ms
MAPPO,1,1710000,2126.9870830668656,p99_latency_ms
MAPPO,1,1720000,2820.142038348703,p99_latency_ms
MAPPO,1,1730000,4245.681668192589,p99_latency_ms
MAPPO,1,1740000,3550.5338622107024,p99_latency_ms
MAPPO,1,1750000,702.7974391083463,p99_latency_ms
MAPPO,1,1760000,2836.858552333912,p99_latency_ms
MAPPO,1,1770000,4246.991992359783,p99_latency_ms
MAPPO,1,1780000,3538.041341186197,p99_latency_ms
MAPPO,1,1790000,3543.7073931869454,p99_latency_ms
MAPPO,1,1800000,4244.631417469588,p99_latency_ms
MAPPO,1,1810000,4249.834799055088,p99_latency_ms
MAPPO,1,1820000,4961.191722799149,p99_latency_ms
MAPPO,1,1830000,4958.94095646835,p99_latency_ms
MAPPO,1,1840000,4244.765436971512,p99_latency_ms
MAPPO,1,1850000,4918.609767932877,p99_latency_ms
MAPPO,1,1860000,4946.643193120269,p99_latency_ms
MAPPO,1,1870000,5653.582353362546,p99_latency_ms
MAPPO,1,1880000,3541.345704121054,p99_latency_ms
MAPPO,1,1890000,3545.390997385707,p99_latency_ms
MAPPO,1,1900000,4255.131116492235,p99_latency_ms
MAPPO,1,1910000,4952.754931433254,p99_latency_ms
MAPPO,1,1920000,4243.793440313888,p99_latency_ms
MAPPO,1,1930000,4957.957450585492,p99_latency_ms
MAPPO,1,1940000,2824.5343923448304,p99_latency_ms
MAPPO,1,1950000,4232.535192788249,p99_latency_ms
MAPPO,1,1960000,4956.429357915751,p99_latency_ms
MAPPO,1,1970000,3544.5745692550818,p99_latency_ms
MAPPO,1,1980000,2833.5163792942217,p99_latency_ms
MAPPO,1,1990000,3541.445573303713,p99_latency_ms
MAPPO,1,2000000,3539.12444385644,p99_latency_ms
MAPPO,1,2010000,2127.6885774104567,p99_latency_ms
MAPPO,1,2020000,4246.017295201832,p99_latency_ms
MAPPO,1,2030000,5658.285570599582,p99_latency_ms
MAPPO,1,2040000,2825.4126912904003,p99_latency_ms
MAPPO,1,2050000,2827.1164799415933,p99_latency_ms
MAPPO,1,2060000,2831.5458105785774,p99_latency_ms
