algorithm,seed,timestep,episode_return_mean
IPPO,1,2072576,-2357.2196413027223
IPPO,1,2080768,-2362.550749131048
IPPO,1,2093056,-2753.76961513426
IPPO,1,2101248,-2752.09047907172
IPPO,1,2113536,-2383.343007070092
IPPO,1,2121728,-2736.25008387504
IPPO,1,2134016,-2374.313711343128
IPPO,1,2142208,-2358.7525261741143
IPPO,1,2154496,-2337.3756394964776
IPPO,1,2162688,-2344.93276168329
IPPO,1,2174976,-2684.6193500539507
IPPO,1,2183168,-2308.501642214326
IPPO,1,2195456,-2676.594426370097
IPPO,1,2203648,-2684.123933991844
IPPO,1,2215936,-2243.109165245965
IPPO,1,2224128,-2680.405370586199
IPPO,1,2236416,-2231.002154257606
IPPO,1,2244608,-2231.1178711586
IPPO,1,2256896,-2666.0002168833407
IPPO,1,2265088,-2203.627898634149
IPPO,1,2277376,-2222.992879893925
IPPO,1,2285568,-2670.6104808123546
IPPO,1,2297856,-2216.2800812312694
IPPO,1,2306048,-2672.954356499225
IPPO,1,2318336,-2672.120557487065
IPPO,1,2326528,-2669.9752517054467
IPPO,1,2338816,-2668.093722234048
IPPO,1,2347008,-2649.72794181819
IPPO,1,2359296,-2654.914025877205
IPPO,1,2367488,-2174.729883738886
IPPO,1,2379776,-2637.252139797366
IPPO,1,2387968,-2638.892766082674
IPPO,1,2400256,-2637.4200892565345
IPPO,1,2408448,-2640.210805450658
IPPO,1,2420736,-2184.9246998699223
IPPO,1,2428928,-2635.6326596990025
IPPO,1,2441216,-2642.9132744577114
IPPO,1,2449408,-2657.6248041512504
IPPO,1,2461696,-2218.6111876351733
IPPO,1,2469888,-2221.8797608794976
IPPO,1,2482176,-2203.9242996912594
IPPO,1,2490368,-2670.403399334185
IPPO,1,2502656,-2191.233650488369
IPPO,1,2510848,-2652.6563986612814
IPPO,1,2523136,-2649.149046295507
IPPO,1,2531328,-2185.0606818178044
IPPO,1,2543616,-2186.782817015492
IPPO,1,2551808,-2164.612002142698
IPPO,1,2564096,-2166.7679916603056
IPPO,1,2572288,-2163.387893947159
IPPO,1,2584576,-2172.9690897542023
IPPO,1,2592768,-2165.799702294385
IPPO,1,2605056,-2673.4254480709665
IPPO,1,2613248,-2173.8031659775834
IPPO,1,2625536,-2680.422446596764
IPPO,1,2633728,-2676.6449623713565
IPPO,1,2646016,-2146.019653073719
IPPO,1,2654208,-2701.628957698157
IPPO,1,2666496,-2152.086466552204
IPPO,1,2674688,-2682.417687438722
IPPO,1,2686976,-2158.0591039473056
IPPO,1,2695168,-2153.7219999463005
IPPO,1,2707456,-2655.500328387106
IPPO,1,2715648,-2128.932638171036
IPPO,1,2727936,-2136.059071789832
IPPO,1,2736128,-2141.39739046654
IPPO,1,2748416,-2136.379336269387
IPPO,1,2756608,-2132.124352830419
IPPO,1,2768896,-2630.3985196204767
IPPO,1,2777088,-2634.008258624222
IPPO,1,2789376,-2636.9865274842687
IPPO,1,2797568,-2648.013554492891
IPPO,1,2809856,-2635.764797821302
IPPO,1,2818048,-2636.305455591704
IPPO,1,2830336,-2646.631134178157
IPPO,1,2838528,-2084.386888100149
IPPO,1,2850816,-2091.923144488044
IPPO,1,2859008,-2091.8276726869385
IPPO,1,2871296,-2618.3016464926973
IPPO,1,2879488,-2616.1548642597645
IPPO,1,2891776,-2608.5794876320524
IPPO,1,2899968,-2596.86117387506
IPPO,1,2912256,-2603.293524473197
IPPO,1,2920448,-2116.978108226086
IPPO,1,2932736,-2119.157320002811
IPPO,1,2940928,-2597.6205844638444
IPPO,1,2953216,-2612.075530984934
IPPO,1,2961408,-2612.516538882742
IPPO,1,2973696,-2120.825422548477
IPPO,1,2981888,-2589.781121721536
IPPO,1,2994176,-2600.5869884895446
IPPO,1,3002368,-2141.883332839813
IPPO,1,3014656,-2611.4208013968628
IPPO,1,3022848,-2140.6790982347766
IPPO,1,3035136,-2134.4113927510257
IPPO,1,3043328,-2630.5906203862464
IPPO,1,3055616,-2140.625580823345
IPPO,1,3063808,-2623.23180108123
IPPO,1,3076096,-2648.8671453618467
IPPO,1,3084288,-2642.4246575653274
IPPO,1,3096576,-2630.206512271867
IPPO,1,3104768,-2618.581623621096
IPPO,1,3117056,-2622.110321235501
IPPO,1,3125248,-2618.014908891225
IPPO,1,3137536,-2113.482610761428
IPPO,1,3145728,-2108.731863903304
IPPO,1,3158016,-2586.142754224408
IPPO,1,3166208,-2100.8057081384773
IPPO,1,3178496,-2579.896406975676
IPPO,1,3186688,-2102.155414130173
IPPO,1,3198976,-2107.413532667057
IPPO,1,3207168,-2634.256494333717
IPPO,1,3219456,-2627.7709565871605
IPPO,1,3227648,-2628.0526339708963
IPPO,1,3239936,-2128.0228682904785
IPPO,1,3248128,-2118.868305838542
IPPO,1,3260416,-2632.2252424822377
IPPO,1,3268608,-2620.173915852126
IPPO,1,3280896,-2633.92290409748
IPPO,1,3289088,-2111.843961353694
IPPO,1,3301376,-2619.803088490922
IPPO,1,3309568,-2603.182848778773
IPPO,1,3321856,-2083.5984044090733
IPPO,1,3330048,-2609.242907271236
IPPO,1,3342336,-2617.957305306926
IPPO,1,3350528,-2092.814129885613
IPPO,1,3362816,-2596.2126828569503
IPPO,1,3371008,-2084.435514340014
IPPO,1,3383296,-2590.839324381768
IPPO,1,3391488,-2083.215277420216
IPPO,1,3403776,-2093.2743230334013
IPPO,1,3411968,-2573.9087792681444
IPPO,1,3424256,-2070.334665370445
IPPO,1,3432448,-2581.3051386091465
IPPO,1,3444736,-2065.2393191801048
IPPO,1,3452928,-2072.379994755834
IPPO,1,3465216,-2583.114305594468
IPPO,1,3473408,-2073.58201906813
IPPO,1,3485696,-2585.243447946222
IPPO,1,3493888,-2588.4918558197064
IPPO,1,3506176,-2595.7227282351964
IPPO,1,3514368,-2607.2749114656776
IPPO,1,3526656,-2603.831873948248
IPPO,1,3534848,-2070.4188826920217
IPPO,1,3547136,-2598.792183707483
IPPO,1,3555328,-2062.8056007994023
IPPO,1,3567616,-2070.119904899429
IPPO,1,3575808,-2604.6490103242595
IPPO,1,3588096,-2598.1221372982955
IPPO,1,3596288,-2089.3965663265208
IPPO,1,3608576,-2579.601066516863
IPPO,1,3616768,-2091.9847699005527
IPPO,1,3629056,-2561.007713784854
IPPO,1,3637248,-2574.859222412456
IPPO,1,3649536,-2083.932873960714
IPPO,1,3657728,-2580.6939466812946
IPPO,1,3670016,-2083.7804687248417
IPPO,1,3678208,-2578.343868062411
IPPO,1,3690496,-2074.6806227485363
IPPO,1,3698688,-2568.443644777076
IPPO,1,3710976,-2582.384754524316
IPPO,1,3719168,-2080.891174932195
IPPO,1,3731456,-2085.288001221516
IPPO,1,3739648,-2098.970617163481
IPPO,1,3751936,-2562.665064461564
IPPO,1,3760128,-2560.229726347827
IPPO,1,3772416,-2087.1921993226856
IPPO,1,3780608,-2564.2178288114555
IPPO,1,3792896,-2568.2557226683457
IPPO,1,3801088,-2576.353814977773
IPPO,1,3813376,-2576.047752865079
IPPO,1,3821568,-2102.478258213064
IPPO,1,3833856,-2561.412469332187
IPPO,1,3842048,-2094.663884140561
IPPO,1,3854336,-2565.1249886016803
IPPO,1,3862528,-2579.24469153583
IPPO,1,3874816,-2578.505221882468
IPPO,1,3883008,-2580.748117362341
IPPO,1,3895296,-2085.7750094408725
IPPO,1,3903488,-2085.118631278516
IPPO,1,3915776,-2072.081423499463
IPPO,1,3923968,-2584.3472170461346
IPPO,1,3936256,-2594.100237581121
IPPO,1,3944448,-2069.2600904730925
IPPO,1,3956736,-2593.954554875048
IPPO,1,3964928,-2594.0503047420807
IPPO,1,3977216,-2096.3101348560235
IPPO,1,3985408,-2101.7862294406063
IPPO,1,3997696,-2581.736945125147
IPPO,1,4005888,-2592.79421246774
IPPO,1,4018176,-2099.416079616091
IPPO,1,4026368,-2101.546128048012
IPPO,1,4038656,-2583.8740552232803
IPPO,1,4046848,-2104.0713161684894
IPPO,1,4059136,-2599.6163309969807
IPPO,1,4067328,-2611.446088094023
IPPO,1,4079616,-2096.6688709367527
IPPO,1,4087808,-2109.5087851650324
IPPO,1,4100096,-2121.8493813626724
IPPO,1,4108288,-2641.8026693997235
IPPO,1,4120576,-2639.105102989993
IPPO,1,4128768,-2130.446647124847
IPPO,1,4141056,-2652.442184508473
IPPO,1,4149248,-2141.51417388368
IPPO,1,4161536,-2151.4761985234422
IPPO,1,4169728,-2145.130007192735
IPPO,1,4182016,-2591.52820754024
IPPO,1,4190208,-2127.4625682985265
IPPO,1,4202496,-2581.556777935344
IPPO,1,4210688,-2570.3585488277504
IPPO,1,4222976,-2558.057188709544
IPPO,1,4231168,-2099.006015699881
IPPO,1,4243456,-2105.6841220369106
IPPO,1,4251648,-2560.216542460679
IPPO,1,4263936,-2578.6551365345954
IPPO,1,4272128,-2112.606161125856
IPPO,1,4284416,-2586.688329751571
IPPO,1,4292608,-2586.839723277937
IPPO,1,4304896,-2592.682565662007
IPPO,1,4313088,-2601.261981938276
IPPO,1,4325376,-2156.5216302682484
IPPO,1,4333568,-2158.129771469029
IPPO,1,4345856,-2155.28402463179
IPPO,1,4354048,-2617.9363745835067
IPPO,1,4366336,-2601.3131630981966
IPPO,1,4374528,-2609.474451091656
IPPO,1,4386816,-2626.818330564164
IPPO,1,4395008,-2194.3864173356087
IPPO,1,4407296,-2619.066378129261
IPPO,1,4415488,-2193.450218163425
IPPO,1,4427776,-2204.2213789842126
IPPO,1,4435968,-2204.823731953185
IPPO,1,4448256,-2203.8622251011907
IPPO,1,4456448,-2200.2919658484475
IPPO,1,4468736,-2589.316432552736
IPPO,1,4476928,-2192.358462604266
IPPO,1,4489216,-2175.836070525549
IPPO,1,4497408,-2593.331842808229
IPPO,1,4509696,-2198.0413726485376
IPPO,1,4517888,-2597.8673763460783
IPPO,1,4530176,-2207.5038869506743
IPPO,1,4538368,-2579.28702312691
IPPO,1,4550656,-2601.4975418029567
IPPO,1,4558848,-2230.6979319362167
IPPO,1,4571136,-2591.9774577055555
IPPO,1,4579328,-2234.039000218615
IPPO,1,4591616,-2237.589305698912
IPPO,1,4599808,-2586.637143255304
IPPO,1,4612096,-2236.216483910496
IPPO,1,4620288,-2245.8726685068764
IPPO,1,4632576,-2246.094172607712
IPPO,1,4640768,-2258.7485085946096
IPPO,1,4653056,-2251.4002619246285
IPPO,1,4661248,-2230.5030702241647
IPPO,1,4673536,-2241.408947568553
IPPO,1,4681728,-2599.476996477661
IPPO,1,4694016,-2608.787845876285
IPPO,1,4702208,-2251.947805243333
IPPO,1,4714496,-2241.0174786534863
IPPO,1,4722688,-2599.918164470185
IPPO,1,4734976,-2595.9359538864287
IPPO,1,4743168,-2596.1399160845053
IPPO,1,4755456,-2607.079400991149
IPPO,1,4763648,-2234.1241195406897
IPPO,1,4775936,-2240.4613748473
IPPO,1,4784128,-2236.948341968312
IPPO,1,4796416,-2612.298466789108
IPPO,1,4804608,-2608.2761481743623
IPPO,1,4816896,-2209.342405191856
IPPO,1,4825088,-2205.727908058492
IPPO,1,4837376,-2205.508197477387
IPPO,1,4845568,-2604.6040763750234
IPPO,1,4857856,-2623.2647712926573
IPPO,1,4866048,-2626.6714761892754
IPPO,1,4878336,-2609.609290587439
IPPO,1,4886528,-2611.083852373641
IPPO,1,4898816,-2179.9549230529246
IPPO,1,4907008,-2619.1070728117616
IPPO,1,4919296,-2197.4137597029835
IPPO,1,4927488,-2200.887168657798
IPPO,1,4939776,-2599.308543380753
IPPO,1,4947968,-2591.0147308500727
IPPO,1,4960256,-2193.329198348556
IPPO,1,4968448,-2590.2497493716005
IPPO,1,4980736,-2591.9235626131585
IPPO,1,4988928,-2591.419269879103
IPPO,1,5001216,-2174.2640324824247
IPPO,2,4096,-2315.137046149656
IPPO,2,12288,-2500.817244245072
IPPO,2,24576,-2554.6862495536047
IPPO,2,32768,-2534.7883572938827
IPPO,2,45056,-2541.2877937168664
IPPO,2,53248,-2568.8079604336403
IPPO,2,65536,-2605.669907325921
IPPO,2,73728,-2567.2864127281687
IPPO,2,86016,-2615.509208405452
IPPO,2,94208,-2613.148531994529
IPPO,2,106496,-2581.381044451795
IPPO,2,114688,-2586.849777399832
IPPO,2,126976,-2578.249722061088
IPPO,2,135168,-2624.321973530952
IPPO,2,147456,-2573.8542118562245
IPPO,2,155648,-2613.762358307916
IPPO,2,167936,-2557.97999653446
IPPO,2,176128,-2588.9780466212983
IPPO,2,188416,-2581.2419665719144
IPPO,2,196608,-2594.5946859635533
IPPO,2,208896,-2589.4326112779686
IPPO,2,217088,-2592.6408108335777
IPPO,2,229376,-2620.880967222326
IPPO,2,237568,-2643.147207606274
IPPO,2,249856,-2625.825088216392
IPPO,2,258048,-2678.373244423205
IPPO,2,270336,-2688.172400016991
IPPO,2,278528,-2630.572865090612
IPPO,2,290816,-2664.6323473411107
IPPO,2,299008,-2663.3868093236088
IPPO,2,311296,-2722.2351902110618
IPPO,2,319488,-2683.332716837512
IPPO,2,331776,-2689.4858723258035
IPPO,2,339968,-2749.2214420537325
IPPO,2,352256,-2696.5185253564814
IPPO,2,360448,-2742.311915971104
IPPO,2,372736,-2758.2333238244883
IPPO,2,380928,-2754.4358251526587
IPPO,2,393216,-2758.177151609945
IPPO,2,401408,-2752.523281174541
IPPO,2,413696,-2746.471727121819
IPPO,2,421888,-2760.300603536288
IPPO,2,434176,-2768.80114854522
IPPO,2,442368,-2767.7934274762742
IPPO,2,454656,-2775.49042291554
IPPO,2,462848,-2814.869241671387
IPPO,2,475136,-2821.027278656919
IPPO,2,483328,-2778.3465004693285
IPPO,2,495616,-2806.2808849033686
IPPO,2,503808,-2838.4141815792345
IPPO,2,516096,-2841.3479093508463
IPPO,2,524288,-2846.693513676895
IPPO,2,536576,-2846.6451480282253
IPPO,2,544768,-2851.414020813522
IPPO,2,557056,-2940.8870956977057
IPPO,2,565248,-2858.762042636382
IPPO,2,577536,-2861.3653595729543
IPPO,2,585728,-2959.333237087982
IPPO,2,598016,-2808.079315700614
IPPO,2,606208,-2815.1100849709496
IPPO,2,618496,-2988.029611023157
IPPO,2,626688,-2813.0771858533703
IPPO,2,638976,-3023.3951446380947
IPPO,2,647168,-2809.4417647087
IPPO,2,659456,-2802.977783553795
IPPO,2,667648,-3036.047085867667
IPPO,2,679936,-2794.5199585184623
IPPO,2,688128,-2797.202380550287
IPPO,2,700416,-3038.291753638316
IPPO,2,708608,-3027.180394735125
IPPO,2,720896,-3024.636075773821
IPPO,2,729088,-2776.467474215847
IPPO,2,741376,-3022.3950989858185
IPPO,2,749568,-3002.1600904249867
IPPO,2,761856,-2769.670207447264
IPPO,2,770048,-3015.503724683244
IPPO,2,782336,-3042.165703784269
IPPO,2,790528,-3049.356715819254
IPPO,2,802816,-3035.3153485307225
IPPO,2,811008,-2767.334761707201
IPPO,2,823296,-2779.843528854301
IPPO,2,831488,-3040.065298725551
IPPO,2,843776,-2777.6544104008326
IPPO,2,851968,-2775.0863730766523
IPPO,2,864256,-3023.095579050007
IPPO,2,872448,-3020.6141290304367
IPPO,2,884736,-2744.4803003234592
IPPO,2,892928,-2749.476071974167
IPPO,2,905216,-3033.206742187193
IPPO,2,913408,-2761.309947096477
IPPO,2,925696,-3050.6500592123293
IPPO,2,933888,-3049.0105007066622
IPPO,2,946176,-2784.1500503005896
IPPO,2,954368,-3081.9602837684374
IPPO,2,966656,-3062.10307071928
IPPO,2,974848,-3060.87770965427
IPPO,2,987136,-3051.412057322173
IPPO,2,995328,-3029.582334380046
IPPO,2,1007616,-3019.988693913507
IPPO,2,1015808,-2855.8310167829623
IPPO,2,1028096,-2993.062219221388
IPPO,2,1036288,-2822.269154350105
IPPO,2,1048576,-2982.6599541131222
IPPO,2,1056768,-2976.3113553554053
IPPO,2,1069056,-2774.006584796126
IPPO,2,1077248,-2752.9894886905527
IPPO,2,1089536,-2730.5759061913504
IPPO,2,1097728,-2991.3557439596084
IPPO,2,1110016,-2732.8239540451827
IPPO,2,1118208,-3049.353367477893
IPPO,2,1130496,-2765.16832208062
IPPO,2,1138688,-2798.9604104602554
IPPO,2,1150976,-2814.3874935380195
IPPO,2,1159168,-2845.9593686595954
IPPO,2,1171456,-2896.1925521437424
IPPO,2,1179648,-2945.1488572802905
IPPO,2,1191936,-3141.6273051294534
IPPO,2,1200128,-3155.5879149454563
IPPO,2,1212416,-3052.505398508112
IPPO,2,1220608,-3066.2335284875376
IPPO,2,1232896,-3140.4223079195617
IPPO,2,1241088,-3101.7712525074908
IPPO,2,1253376,-3106.7120055333203
IPPO,2,1261568,-3097.245998445012
IPPO,2,1273856,-3117.109748673948
IPPO,2,1282048,-3139.610434947981
IPPO,2,1294336,-3122.691530691988
IPPO,2,1302528,-3160.8490621260926
IPPO,2,1314816,-3126.643432314212
IPPO,2,1323008,-3158.418452050882
IPPO,2,1335296,-3146.4218681032453
IPPO,2,1343488,-3109.044110425762
IPPO,2,1355776,-3107.3403049580056
IPPO,2,1363968,-3193.785530569005
IPPO,2,1376256,-3106.964406211203
IPPO,2,1384448,-3084.016955202302
IPPO,2,1396736,-3156.255342881469
IPPO,2,1404928,-3150.651558947893
IPPO,2,1417216,-3103.2443647843425
IPPO,2,1425408,-3121.4807608346205
IPPO,2,1437696,-3178.458891316004
IPPO,2,1445888,-3178.049819586103
IPPO,2,1458176,-3155.187091882187
IPPO,2,1466368,-3170.4973251098168
IPPO,2,1478656,-3178.67208555599
IPPO,2,1486848,-3185.046513678196
IPPO,2,1499136,-3189.913704663376
IPPO,2,1507328,-3200.3049838011766
IPPO,2,1519616,-3227.0479751800995
IPPO,2,1527808,-3236.192749054017
IPPO,2,1540096,-3260.2334710858
IPPO,2,1548288,-3199.7185501505023
IPPO,2,1560576,-3197.312439138604
IPPO,2,1568768,-3206.6369668531206
IPPO,2,1581056,-3260.861472216162
IPPO,2,1589248,-3247.4367032012
IPPO,2,1601536,-3231.9527463863897
IPPO,2,1609728,-3298.727222434653
IPPO,2,1622016,-3242.8352203594904
IPPO,2,1630208,-3242.8928569990235
IPPO,2,1642496,-3258.983074307127
IPPO,2,1650688,-3263.332641942823
IPPO,2,1662976,-3402.772065164676
IPPO,2,1671168,-3410.579905350983
IPPO,2,1683456,-3435.113274984305
IPPO,2,1691648,-3457.4392367134105
IPPO,2,1703936,-3265.4301628033945
IPPO,2,1712128,-3452.7158814616787
IPPO,2,1724416,-3259.6303543995887
IPPO,2,1732608,-3257.9029282281344
IPPO,2,1744896,-3251.2437309279803
IPPO,2,1753088,-3255.2917654839075
IPPO,2,1765376,-3265.7809709592134
IPPO,2,1773568,-3263.4361869089607
IPPO,2,1785856,-3254.341593274061
IPPO,2,1794048,-3261.374684790845
IPPO,2,1806336,-3281.494137540615
IPPO,2,1814528,-3378.980124259078
IPPO,2,1826816,-3314.242999100845
IPPO,2,1835008,-3323.2250565035683
IPPO,2,1847296,-3372.5190000722023
IPPO,2,1855488,-3359.696088705729
IPPO,2,1867776,-3351.408242995148
IPPO,2,1875968,-3393.614089709635
IPPO,2,1888256,-3422.704427280538
IPPO,2,1896448,-3392.800777197447
IPPO,2,1908736,-3397.7306642334715
IPPO,2,1916928,-3455.8761035512066
IPPO,2,1929216,-3461.36644543404
IPPO,2,1937408,-3463.2777622916324
IPPO,2,1949696,-3456.3267113132297
IPPO,2,1957888,-3477.90800182547
IPPO,2,1970176,-3437.548247901366
IPPO,2,1978368,-3554.057704034768
IPPO,2,1990656,-3431.3677838841354
IPPO,2,1998848,-3550.4638376788184
IPPO,2,2011136,-3543.31447686797
IPPO,2,2019328,-3393.6523001839687
IPPO,2,2031616,-3520.97145280508
IPPO,2,2039808,-3533.0925082358526
IPPO,2,2052096,-3392.0400533895536
IPPO,2,2060288,-3369.245315711974
IPPO,2,2072576,-3371.697852819545
IPPO,2,2080768,-3332.558874743043
IPPO,2,2093056,-3341.159710857264
IPPO,2,2101248,-3484.702805599788
IPPO,2,2113536,-3332.3738044018
IPPO,2,2121728,-3330.548891704715
IPPO,2,2134016,-3489.3476112746
IPPO,2,2142208,-3320.944006501968
IPPO,2,2154496,-3322.1905203669016
IPPO,2,2162688,-3478.99132646443
IPPO,2,2174976,-3512.9572922234843
IPPO,2,2183168,-3331.87009879612
IPPO,2,2195456,-3506.286507724614
IPPO,2,2203648,-3350.2644075424387
IPPO,2,2215936,-3523.631801924508
IPPO,2,2224128,-3354.344815920149
IPPO,2,2236416,-3567.244028743949
IPPO,2,2244608,-3336.00350808188
IPPO,2,2256896,-3337.558350615467
IPPO,2,2265088,-3537.3329122664272
IPPO,2,2277376,-3510.103483414502
IPPO,2,2285568,-3351.7368582975214
IPPO,2,2297856,-3298.7601430508435
IPPO,2,2306048,-3279.1636307491985
IPPO,2,2318336,-3244.362505031451
IPPO,2,2326528,-3223.9089827341536
IPPO,2,2338816,-3208.970133939321
IPPO,2,2347008,-3382.711276281295
IPPO,2,2359296,-3178.951378928842
IPPO,2,2367488,-3387.5538116771304
IPPO,2,2379776,-3188.480516034172
IPPO,2,2387968,-3347.0674212655485
IPPO,2,2400256,-3344.037236772306
IPPO,2,2408448,-3238.835202008771
IPPO,2,2420736,-3358.5646863775223
IPPO,2,2428928,-3274.6243525495943
IPPO,2,2441216,-3353.245503117989
IPPO,2,2449408,-3332.7275062764365
IPPO,2,2461696,-3338.697486871861
IPPO,2,2469888,-3346.331486485609
IPPO,2,2482176,-3290.5539765683434
IPPO,2,2490368,-3350.647882789753
IPPO,2,2502656,-3276.237312104437
IPPO,2,2510848,-3335.1418445331765
IPPO,2,2523136,-3283.876650477216
IPPO,2,2531328,-3339.676359456029
IPPO,2,2543616,-3305.915856196435
IPPO,2,2551808,-3319.714392399416
IPPO,2,2564096,-3301.022515681437
IPPO,2,2572288,-3287.811308514699
IPPO,2,2584576,-3290.9190492960047
IPPO,2,2592768,-3281.7766623305984
IPPO,2,2605056,-3289.389653062945
IPPO,2,2613248,-3298.413724943749
IPPO,2,2625536,-3220.537138716
IPPO,2,2633728,-3355.8767069511814
IPPO,2,2646016,-3389.718029179013
IPPO,2,2654208,-3380.903541993855
IPPO,2,2666496,-3261.988583164164
IPPO,2,2674688,-3287.7960499957208
IPPO,2,2686976,-3483.868749873828
IPPO,2,2695168,-3496.120827334918
IPPO,2,2707456,-3497.580324095823
IPPO,2,2715648,-3482.9167992838934
IPPO,2,2727936,-3333.99396126114
IPPO,2,2736128,-3507.19948806057
IPPO,2,2748416,-3547.3824846727134
IPPO,2,2756608,-3564.30037117702
IPPO,2,2768896,-3344.6874288046765
IPPO,2,2777088,-3346.2107629343377
IPPO,2,2789376,-3516.946411435816
IPPO,2,2797568,-3530.4253880593187
IPPO,2,2809856,-3321.907963402492
IPPO,2,2818048,-3532.065280728119
IPPO,2,2830336,-3285.056913884677
IPPO,2,2838528,-3267.163698700837
IPPO,2,2850816,-3242.853505321817
IPPO,2,2859008,-3470.785003206844
IPPO,2,2871296,-3494.838858125452
IPPO,2,2879488,-3479.651837552182
IPPO,2,2891776,-3506.795215823363
IPPO,2,2899968,-3516.7116777151414
IPPO,2,2912256,-3547.790757006945
IPPO,2,2920448,-3185.425828101826
IPPO,2,2932736,-3578.333612365804
IPPO,2,2940928,-3592.471119276612
IPPO,2,2953216,-3606.83511479111
IPPO,2,2961408,-3616.5232974988
IPPO,2,2973696,-3603.084941764461
IPPO,2,2981888,-3606.528182231956
IPPO,2,2994176,-3605.788780865789
IPPO,2,3002368,-3203.153832469375
IPPO,2,3014656,-3624.851219322713
IPPO,2,3022848,-3606.355592421127
IPPO,2,3035136,-3222.298957293799
IPPO,2,3043328,-3579.34299268779
IPPO,2,3055616,-3563.4743335357143
IPPO,2,3063808,-3566.1736652194995
IPPO,2,3076096,-3555.33633791015
IPPO,2,3084288,-3562.917313716547
IPPO,2,3096576,-3537.8356782712417
IPPO,2,3104768,-3537.453229907218
IPPO,2,3117056,-3152.7481451749964
IPPO,2,3125248,-3124.572496021753
IPPO,2,3137536,-3541.4223856978124
IPPO,2,3145728,-3094.2235048419866
IPPO,2,3158016,-3575.505655324006
IPPO,2,3166208,-3064.810537926157
IPPO,2,3178496,-3060.113065120778
IPPO,2,3186688,-3630.1588170150058
IPPO,2,3198976,-3027.581645330474
IPPO,2,3207168,-3672.129038827378
IPPO,2,3219456,-3026.018805655541
IPPO,2,3227648,-3674.7655293905286
IPPO,2,3239936,-3697.75198171433
IPPO,2,3248128,-3040.6959980343668
IPPO,2,3260416,-3684.689274966789
IPPO,2,3268608,-3023.309351558697
IPPO,2,3280896,-3015.5622813780005
IPPO,2,3289088,-3012.6662413085724
IPPO,2,3301376,-3017.629894645062
IPPO,2,3309568,-3014.2106998861777
IPPO,2,3321856,-3012.144534744192
IPPO,2,3330048,-3577.946326309384
IPPO,2,3342336,-3520.9204081325315
IPPO,2,3350528,-2973.2117961323866
IPPO,2,3362816,-2983.6333700777245
IPPO,2,3371008,-3512.3285638685134
IPPO,2,3383296,-2997.0187738883847
IPPO,2,3391488,-3459.750918509657
IPPO,2,3403776,-3462.736978136729
IPPO,2,3411968,-2977.306717279436
IPPO,2,3424256,-2977.5479997347384
IPPO,2,3432448,-2991.3233228814875
IPPO,2,3444736,-3013.056055067617
IPPO,2,3452928,-3405.054503780661
IPPO,2,3465216,-3414.608538786916
IPPO,2,3473408,-3399.242107615823
IPPO,2,3485696,-3407.0137717781536
