algorithm,seed,timestep,reward
MADDPG,4,1434000,-12830.573906575333
MADDPG,4,1435000,-13162.591500231278
MADDPG,4,1436000,-13519.772999373019
MADDPG,4,1437000,-13186.67197472526
MADDPG,4,1438000,-13521.978511359823
MADDPG,4,1439000,-13391.174591632216
MADDPG,4,1440000,-13616.148364817009
MADDPG,4,1441000,-13634.503490346164
MADDPG,4,1442000,-13316.497875749437
MADDPG,4,1443000,-13060.690830619471
MADDPG,4,1444000,-13366.208984803176
MADDPG,4,1445000,-13589.953120213953
MADDPG,4,1446000,-13342.005318335541
MADDPG,4,1447000,-13207.553290972062
MADDPG,4,1448000,-13292.309026197432
MADDPG,4,1449000,-13264.074668163674
MADDPG,4,1450000,-13289.290088307833
MADDPG,4,1451000,-13257.616033365648
MADDPG,4,1452000,-13320.49185346078
MADDPG,4,1453000,-13245.886098106275
MADDPG,4,1454000,-13448.746763185762
MADDPG,4,1455000,-13324.346806659445
MADDPG,4,1456000,-13498.8014954643
MADDPG,4,1457000,-13538.427760246488
MADDPG,4,1458000,-13535.62851405812
MADDPG,4,1459000,-13324.343214831932
MADDPG,4,1460000,-13250.24342150896
MADDPG,4,1461000,-13273.746769794721
MADDPG,4,1462000,-13262.666881770187
MADDPG,4,1463000,-13308.84644366676
MADDPG,4,1464000,-13946.033382328018
MADDPG,4,1465000,-13695.542175287326
MADDPG,4,1466000,-13314.90566811557
MADDPG,4,1467000,-13390.767239383424
MADDPG,4,1468000,-13405.066700431436
MADDPG,4,1469000,-13288.055545508354
MADDPG,4,1470000,-13200.605974535934
MADDPG,4,1471000,-13020.548899025835
MADDPG,4,1472000,-13677.096638636265
MADDPG,4,1473000,-13662.411493012609
MADDPG,4,1474000,-13760.778343690525
MADDPG,4,1475000,-13390.248788895142
MADDPG,4,1476000,-13535.686340475302
MADDPG,4,1477000,-13364.74654278267
MADDPG,4,1478000,-13373.746795483623
MADDPG,4,1479000,-13099.767323061402
MADDPG,4,1480000,-13302.363796480919
MADDPG,4,1481000,-13652.406144623283
MADDPG,4,1482000,-12211.9403940273
MADDPG,4,1483000,-12455.559512835027
MADDPG,4,1484000,-12222.20742544494
MADDPG,4,1485000,-12284.185300007895
MADDPG,4,1486000,-12113.336426854677
MADDPG,4,1487000,-12490.423350029634
MADDPG,4,1488000,-12022.539010780456
MADDPG,4,1489000,-12463.422597830766
MADDPG,4,1490000,-12152.204079624256
MADDPG,4,1491000,-12152.341756145488
MADDPG,4,1492000,-12129.399338642215
MADDPG,4,1493000,-12283.215503553087
MADDPG,4,1494000,-12376.677609632701
MADDPG,4,1495000,-12562.302686095421
MADDPG,4,1496000,-12296.631104255437
MADDPG,4,1497000,-11974.123446285392
MADDPG,4,1498000,-12329.330215131939
MADDPG,4,1499000,-12326.82689223026
MADDPG,4,1500000,-12082.083354778606
MADDPG,4,1501000,-12219.303010655542
MADDPG,4,1502000,-12240.410828292608
MADDPG,4,1503000,-12143.16928585201
MADDPG,4,1504000,-12177.030659986902
MADDPG,4,1505000,-11870.016556293132
MADDPG,4,1506000,-12179.497499626024
MADDPG,4,1507000,-12062.735495179775
MADDPG,4,1508000,-12045.906433332773
MADDPG,4,1509000,-12175.817444715842
MADDPG,4,1510000,-12533.623036038773
MADDPG,4,1511000,-12176.869188393443
MADDPG,4,1512000,-12350.433458462834
MADDPG,4,1513000,-11958.869446118546
MADDPG,4,1514000,-12340.98524720032
MADDPG,4,1515000,-12399.548380809742
MADDPG,4,1516000,-12414.873375909201
MADDPG,4,1517000,-12140.701420137075
MADDPG,4,1518000,-12336.369208879261
MADDPG,4,1519000,-12188.596790198553
MADDPG,4,1520000,-12269.95361403898
MADDPG,4,1521000,-12288.038185882118
MADDPG,4,1522000,-12092.522674187741
MADDPG,4,1523000,-12168.904873952899
MADDPG,4,1524000,-12353.984419950455
MADDPG,4,1525000,-12220.685253022599
MADDPG,4,1526000,-11740.076826639492
MADDPG,4,1527000,-11993.981497795865
MADDPG,4,1528000,-11999.073022062516
MADDPG,4,1529000,-12328.144880226942
MADDPG,4,1530000,-11885.284536979894
MADDPG,4,1531000,-11886.963280548149
MADDPG,4,1532000,-12336.405156089555
MADDPG,4,1533000,-11996.47351729094
MADDPG,4,1534000,-12361.264951258845
MADDPG,4,1535000,-12039.39845301011
MADDPG,4,1536000,-12083.459015565264
MADDPG,4,1537000,-12118.575586310595
MADDPG,4,1538000,-12155.20952204459
MADDPG,4,1539000,-12087.491520234871
MADDPG,4,1540000,-12239.611813898178
MADDPG,4,1541000,-12401.985626399959
MADDPG,4,1542000,-12223.332853513812
MADDPG,4,1543000,-12187.83017709984
MADDPG,4,1544000,-12159.304241312633
MADDPG,4,1545000,-12223.129732540086
MADDPG,4,1546000,-12058.68199792119
MADDPG,4,1547000,-12313.649453174548
MADDPG,4,1548000,-12114.417634542908
MADDPG,4,1549000,-12159.874526284259
MADDPG,4,1550000,-12420.626846872608
MADDPG,4,1551000,-12508.46239244639
MADDPG,4,1552000,-12066.749846111203
MADDPG,4,1553000,-12129.551407615038
MADDPG,4,1554000,-12178.74320937073
MADDPG,4,1555000,-11920.48413526642
MADDPG,4,1556000,-12246.476461695462
MADDPG,4,1557000,-12244.633733515087
MADDPG,4,1558000,-12077.609454138264
MADDPG,4,1559000,-12085.249671628264
MADDPG,4,1560000,-12091.390030981112
MADDPG,4,1561000,-12267.2244222949
MADDPG,4,1562000,-12027.143029231418
MADDPG,4,1563000,-12561.39163001939
MADDPG,4,1564000,-12456.002286739571
MADDPG,4,1565000,-12074.962261354098
MADDPG,4,1566000,-12108.45660693876
MADDPG,4,1567000,-12244.597215889717
MADDPG,4,1568000,-12132.597418001053
MADDPG,4,1569000,-12310.974181262884
MADDPG,4,1570000,-12128.088989014746
MADDPG,4,1571000,-12272.667674499571
MADDPG,4,1572000,-12287.304123674916
MADDPG,4,1573000,-11964.095923888717
MADDPG,4,1574000,-12517.826943904543
MADDPG,4,1575000,-12186.848561822764
MADDPG,4,1576000,-12463.644439704509
MADDPG,4,1577000,-11966.594700035323
MADDPG,4,1578000,-12327.41479163831
MADDPG,4,1579000,-12412.39749087389
MADDPG,4,1580000,-12249.87616504877
MADDPG,4,1581000,-12022.00363261457
MADDPG,4,1582000,-12055.897637587574
MADDPG,4,1583000,-12435.985238701207
MADDPG,4,1584000,-12246.938348890533
MADDPG,4,1585000,-12691.298649466064
MADDPG,4,1586000,-12220.131499345996
MADDPG,4,1587000,-12414.497482011093
MADDPG,4,1588000,-12333.026736573707
MADDPG,4,1589000,-12114.715530504569
MADDPG,4,1590000,-12258.893908775575
MADDPG,4,1591000,-12062.477851247408
MADDPG,4,1592000,-12301.86931753184
MADDPG,4,1593000,-12064.751787483689
MADDPG,4,1594000,-12290.05816211781
MADDPG,4,1595000,-12393.656764538988
MADDPG,4,1596000,-12197.335004384036
MADDPG,4,1597000,-11931.014106340703
MADDPG,4,1598000,-12100.786522504177
MADDPG,4,1599000,-11881.28967800082
MADDPG,4,1600000,-12095.852011922372
MADDPG,4,1601000,-12043.044608412085
MADDPG,4,1602000,-12475.668982138184
MADDPG,4,1603000,-12259.479407792574
MADDPG,4,1604000,-12533.470603632635
MADDPG,4,1605000,-11971.56328270224
MADDPG,4,1606000,-12331.507845242213
MADDPG,4,1607000,-12311.067686126516
MADDPG,4,1608000,-12247.48604045701
MADDPG,4,1609000,-12027.063594223595
MADDPG,4,1610000,-12177.30957229255
MADDPG,4,1611000,-12008.572393161925
MADDPG,4,1612000,-12129.480410118049
MADDPG,4,1613000,-11942.52330386071
MADDPG,4,1614000,-11780.807220553974
MADDPG,4,1615000,-12119.225986140236
MADDPG,4,1616000,-12248.454404807484
MADDPG,4,1617000,-12307.74876525076
MADDPG,4,1618000,-12418.72160492363
MADDPG,4,1619000,-12290.270360975815
MADDPG,4,1620000,-12214.18850884018
MADDPG,4,1621000,-12060.83010442123
MADDPG,4,1622000,-12133.772649004008
MADDPG,4,1623000,-12348.813888376735
MADDPG,4,1624000,-12183.92168911852
MADDPG,4,1625000,-12181.568933651768
MADDPG,4,1626000,-12034.778803019042
MADDPG,4,1627000,-11980.776762927422
MADDPG,4,1628000,-12399.313219079566
MADDPG,4,1629000,-12105.01556996141
MADDPG,4,1630000,-12316.44435181449
MADDPG,4,1631000,-12504.986354908579
MADDPG,4,1632000,-12247.586158851429
MADDPG,4,1633000,-12172.77994064358
MADDPG,4,1634000,-12309.08079712833
MADDPG,4,1635000,-12355.672159823764
MADDPG,4,1636000,-12171.672628625467
MADDPG,4,1637000,-12296.0038599027
MADDPG,4,1638000,-12220.264881188945
MADDPG,4,1639000,-12132.741284058457
MADDPG,4,1640000,-12149.332046142586
MADDPG,4,1641000,-11970.56412009736
MADDPG,4,1642000,-12201.485212108444
MADDPG,4,1643000,-12028.332425005594
MADDPG,4,1644000,-12090.249230011597
MADDPG,4,1645000,-12415.740605699722
MADDPG,4,1646000,-12250.294896481
MADDPG,4,1647000,-12036.565442736592
MADDPG,4,1648000,-12353.955761551
MADDPG,4,1649000,-11862.210688713923
MADDPG,4,1650000,-12240.709033237703
MADDPG,4,1651000,-12234.308657469406
MADDPG,4,1652000,-12282.19673862258
MADDPG,4,1653000,-12472.560404051574
MADDPG,4,1654000,-12398.102495559167
MADDPG,4,1655000,-12188.503541103184
MADDPG,4,1656000,-12132.622446691781
MADDPG,4,1657000,-12349.70357987278
MADDPG,4,1658000,-12318.249703303843
MADDPG,4,1659000,-12220.897020674947
MADDPG,4,1660000,-11733.06460919259
MADDPG,4,1661000,-12451.44468345022
MADDPG,4,1662000,-12352.78099380306
MADDPG,4,1663000,-12185.037128921376
MADDPG,4,1664000,-12255.470117038722
MADDPG,4,1665000,-12464.404024988307
MADDPG,4,1666000,-12163.176604159273
MADDPG,4,1667000,-12471.53379939637
MADDPG,4,1668000,-11960.972127366893
MADDPG,4,1669000,-12199.634409378492
MADDPG,4,1670000,-12218.875749063887
MADDPG,4,1671000,-12171.346222789818
MADDPG,4,1672000,-11821.338129538559
MADDPG,4,1673000,-12403.323457903924
MADDPG,4,1674000,-12002.97888885802
MADDPG,4,1675000,-11985.419251795363
MADDPG,4,1676000,-12243.011471252003
MADDPG,4,1677000,-12408.624162356105
MADDPG,4,1678000,-12060.749915581899
MADDPG,4,1679000,-12662.896707330097
MADDPG,4,1680000,-11946.467555814157
MADDPG,4,1681000,-12196.312006080901
MADDPG,4,1682000,-11868.568062271086
MADDPG,4,1683000,-12383.566380165807
MADDPG,4,1684000,-12204.799605899785
MADDPG,4,1685000,-12294.254490015352
MADDPG,4,1686000,-12255.347748551132
MADDPG,4,1687000,-12160.936470505008
MADDPG,4,1688000,-11914.816635125286
MADDPG,4,1689000,-12365.475705840918
MADDPG,4,1690000,-12278.978835484568
MADDPG,4,1691000,-12262.651495668062
MADDPG,4,1692000,-11924.032710245248
MADDPG,4,1693000,-12034.36010279444
MADDPG,4,1694000,-11895.503250577387
MADDPG,4,1695000,-12294.45938100169
MADDPG,4,1696000,-12075.792144959907
MADDPG,4,1697000,-12281.738418867219
MADDPG,4,1698000,-12491.167240966008
MADDPG,4,1699000,-12313.978635237268
MADDPG,4,1700000,-12102.713883172702
MADDPG,4,1701000,-12060.150566419265
MADDPG,4,1702000,-12097.877828083454
MADDPG,4,1703000,-12448.50247218416
MADDPG,4,1704000,-12148.190404045621
MADDPG,4,1705000,-12359.837678240037
MADDPG,4,1706000,-12027.517723827737
MADDPG,4,1707000,-12144.401841236422
MADDPG,4,1708000,-12147.331504963598
MADDPG,4,1709000,-11983.74282095068
MADDPG,4,1710000,-12185.071849811651
MADDPG,4,1711000,-12035.344311495219
MADDPG,4,1712000,-12145.890519765504
MADDPG,4,1713000,-12222.069347953991
MADDPG,4,1714000,-12489.034038259297
MADDPG,4,1715000,-12406.656349691353
MADDPG,4,1716000,-12342.973433641615
MADDPG,4,1717000,-12117.043786388942
MADDPG,4,1718000,-12585.907050138463
MADDPG,4,1719000,-12139.351011235622
MADDPG,4,1720000,-12186.308434425871
MADDPG,4,1721000,-12118.44109738301
MADDPG,4,1722000,-12116.25104388698
MADDPG,4,1723000,-12141.134285421043
MADDPG,4,1724000,-11983.350746993376
MADDPG,4,1725000,-12149.735530755574
MADDPG,4,1726000,-12037.198954711952
MADDPG,4,1727000,-12066.78796853062
MADDPG,4,1728000,-12164.27455157687
MADDPG,4,1729000,-12003.052436381957
MADDPG,4,1730000,-12020.95047650921
MADDPG,4,1731000,-12026.047524123052
MADDPG,4,1732000,-12328.389146492811
MADDPG,4,1733000,-12496.182773638446
MADDPG,4,1734000,-12388.077713090792
MADDPG,4,1735000,-12235.60779040895
MADDPG,4,1736000,-11942.435084706289
MADDPG,4,1737000,-12223.921437162264
MADDPG,4,1738000,-12270.686840325716
MADDPG,4,1739000,-12145.28993250428
MADDPG,4,1740000,-12124.829490934382
MADDPG,4,1741000,-11955.713740940322
MADDPG,4,1742000,-12175.975590272388
MADDPG,4,1743000,-12346.500600616282
MADDPG,4,1744000,-12365.363278981265
MADDPG,4,1745000,-12158.143866199678
MADDPG,4,1746000,-12217.224909787168
MADDPG,4,1747000,-12162.773113706793
MADDPG,4,1748000,-12181.402542381087
MADDPG,4,1749000,-12019.103569599267
MADDPG,4,1750000,-12112.117023178373
MADDPG,4,1751000,-12348.976261114636
MADDPG,4,1752000,-12127.667629679754
MADDPG,4,1753000,-11794.34834282359
MADDPG,4,1754000,-12149.283555748178
MADDPG,4,1755000,-12006.42511562617
MADDPG,4,1756000,-12176.240421458157
MADDPG,4,1757000,-12273.970726867992
MADDPG,4,1758000,-12309.379086711162
MADDPG,4,1759000,-12270.742963128903
MADDPG,4,1760000,-11935.82505055081
MADDPG,4,1761000,-12603.868298546033
MADDPG,4,1762000,-12199.368366097702
MADDPG,4,1763000,-12036.732429351612
MADDPG,4,1764000,-12185.608145945474
MADDPG,4,1765000,-12565.363545913324
MADDPG,4,1766000,-12201.78629000088
MADDPG,4,1767000,-12410.184972412471
MADDPG,4,1768000,-12350.78512403486
MADDPG,4,1769000,-12183.664002377554
MADDPG,4,1770000,-12219.958447626876
MADDPG,4,1771000,-12227.635749821988
MADDPG,4,1772000,-12025.497279142492
MADDPG,4,1773000,-12117.586844964857
MADDPG,4,1774000,-12024.71225541514
MADDPG,4,1775000,-12047.085856417318
MADDPG,4,1776000,-12240.385456913018
MADDPG,4,1777000,-11818.019163665718
MADDPG,4,1778000,-12251.207147574904
MADDPG,4,1779000,-12443.886793681622
MADDPG,4,1780000,-12157.851084240985
MADDPG,4,1781000,-11998.165097400404
MADDPG,4,1782000,-12126.352470676387
MADDPG,4,1783000,-12100.296982390248
MADDPG,4,1784000,-12195.945403417463
MADDPG,4,1785000,-12281.822030355002
MADDPG,4,1786000,-12092.964047628064
MADDPG,4,1787000,-12357.94581955994
MADDPG,4,1788000,-12064.403141654742
MADDPG,4,1789000,-12065.518106925218
MADDPG,4,1790000,-12193.095241748704
MADDPG,4,1791000,-11962.897370721344
MADDPG,4,1792000,-11902.4981283964
MADDPG,4,1793000,-12190.164679670323
MADDPG,4,1794000,-12008.093904332716
MADDPG,4,1795000,-12249.461361859883
MADDPG,4,1796000,-12512.665656848074
MADDPG,4,1797000,-11910.837029834112
MADDPG,4,1798000,-11742.791446120516
MADDPG,4,1799000,-12195.154910982481
MADDPG,4,1800000,-11972.52590476229
MADDPG,4,1801000,-12120.23887755855
MADDPG,4,1802000,-12268.936403427213
MADDPG,4,1803000,-12308.323214622138
MADDPG,4,1804000,-12076.343896152472
MADDPG,4,1805000,-11950.553902741374
MADDPG,4,1806000,-12271.897950274471
MADDPG,4,1807000,-12546.463468378846
MADDPG,4,1808000,-11944.96527416104
MADDPG,4,1809000,-12240.755573722317
MADDPG,4,1810000,-11975.910142994273
MADDPG,4,1811000,-11991.038313851226
MADDPG,4,1812000,-12202.676383844539
MADDPG,4,1813000,-12080.978855835514
MADDPG,4,1814000,-12058.795856629877
MADDPG,4,1815000,-12267.078053419102
MADDPG,4,1816000,-12085.259338525151
MADDPG,4,1817000,-12281.564471046395
MADDPG,4,1818000,-12165.050907153882
MADDPG,4,1819000,-12278.672390073418
MADDPG,4,1820000,-12226.790908122528
MADDPG,4,1821000,-12072.834636588246
MADDPG,4,1822000,-11917.436781920032
MADDPG,4,1823000,-12555.60163904187
MADDPG,4,1824000,-12259.326116554064
MADDPG,4,1825000,-12130.030425354884
MADDPG,4,1826000,-12187.768931548488
MADDPG,4,1827000,-12363.531065195832
MADDPG,4,1828000,-11902.27550881695
MADDPG,4,1829000,-12402.686022779628
MADDPG,4,1830000,-11990.561677136457
MADDPG,4,1831000,-12270.524919899652
MADDPG,4,1832000,-12394.642398188864
MADDPG,4,1833000,-12117.189896420226
MADDPG,4,1834000,-12330.54861695978
MADDPG,4,1835000,-12051.891233917424
MADDPG,4,1836000,-12352.651527554355
MADDPG,4,1837000,-12356.65900105139
MADDPG,4,1838000,-12411.133825172945
MADDPG,4,1839000,-12358.120012735553
MADDPG,4,1840000,-12295.41895558952
MADDPG,4,1841000,-12241.004899502335
MADDPG,4,1842000,-12277.009986520943
MADDPG,4,1843000,-12149.79109574707
MADDPG,4,1844000,-12327.924157641439
MADDPG,4,1845000,-12462.093218216185
MADDPG,4,1846000,-12345.876836200183
MADDPG,4,1847000,-12402.060963379497
MADDPG,4,1848000,-12328.789001172583
MADDPG,4,1849000,-12265.909390406392
MADDPG,4,1850000,-12445.981768498865
MADDPG,4,1851000,-12082.799031216588
MADDPG,4,1852000,-12311.776662926613
MADDPG,4,1853000,-11921.649264464617
MADDPG,4,1854000,-12358.105237451648
MADDPG,4,1855000,-12114.10263637307
MADDPG,4,1856000,-12174.60903859781
MADDPG,4,1857000,-12042.796326438156
MADDPG,4,1858000,-12506.732147859671
MADDPG,4,1859000,-12272.324373597117
MADDPG,4,1860000,-12519.322314685056
MADDPG,4,1861000,-12006.025871079237
MADDPG,4,1862000,-12320.682606128588
MADDPG,4,1863000,-11914.948658869429
MADDPG,4,1864000,-12127.345677450023
MADDPG,4,1865000,-12314.033837649196
MADDPG,4,1866000,-12080.647068272801
MADDPG,4,1867000,-12298.358856328518
MADDPG,4,1868000,-12236.604489419487
MADDPG,4,1869000,-12036.52028328734
MADDPG,4,1870000,-11767.975454353662
MADDPG,4,1871000,-12529.813104408071
MADDPG,4,1872000,-12228.780018943622
MADDPG,4,1873000,-12010.524334764705
MADDPG,4,1874000,-12405.000951473161
MADDPG,4,1875000,-12346.087088436465
MADDPG,4,1876000,-12367.500967386999
MADDPG,4,1877000,-12333.785398635351
MADDPG,4,1878000,-11851.150032285583
MADDPG,4,1879000,-12539.26067773046
MADDPG,4,1880000,-12270.384103602682
MADDPG,4,1881000,-12210.368282451933
MADDPG,4,1882000,-12227.402866388338
MADDPG,4,1883000,-12444.817822884286
MADDPG,4,1884000,-12196.543510582831
MADDPG,4,1885000,-12024.167821008474
MADDPG,4,1886000,-12238.766202654113
MADDPG,4,1887000,-12036.771542942384
MADDPG,4,1888000,-12115.33684161737
MADDPG,4,1889000,-12439.776115080993
MADDPG,4,1890000,-12058.510530350237
MADDPG,4,1891000,-12224.590584984893
MADDPG,4,1892000,-12133.401741184509
MADDPG,4,1893000,-12212.564442077546
MADDPG,4,1894000,-12092.753360364683
MADDPG,4,1895000,-12117.375539578776
MADDPG,4,1896000,-12162.56985814713
MADDPG,4,1897000,-12273.603222640035
MADDPG,4,1898000,-12347.146618457044
MADDPG,4,1899000,-11827.188019143654
MADDPG,4,1900000,-12111.62883513803
MADDPG,4,1901000,-12103.592427152636
MADDPG,4,1902000,-12474.915443328022
MADDPG,4,1903000,-11932.04229546741
MADDPG,4,1904000,-12201.299596975225
MADDPG,4,1905000,-12224.836937811451
MADDPG,4,1906000,-12366.83964390216
MADDPG,4,1907000,-12176.339027961758
MADDPG,4,1908000,-12152.156039197596
MADDPG,4,1909000,-12188.747521687044
MADDPG,4,1910000,-12144.671237295892
MADDPG,4,1911000,-12286.488517805237
MADDPG,4,1912000,-12557.119944266828
MADDPG,4,1913000,-12139.753995988776
MADDPG,4,1914000,-12196.256573668616
MADDPG,4,1915000,-12211.173012404186
MADDPG,4,1916000,-12199.55155130874
MADDPG,4,1917000,-12138.623201819928
MADDPG,4,1918000,-12353.24089372134
MADDPG,4,1919000,-12194.810020431452
MADDPG,4,1920000,-12261.55739422354
MADDPG,4,1921000,-12085.018935575074
MADDPG,4,1922000,-12108.08326461739
MADDPG,4,1923000,-11941.631810678182
MADDPG,4,1924000,-12318.314387897042
MADDPG,4,1925000,-12444.64943214262
MADDPG,4,1926000,-12293.739708381137
MADDPG,4,1927000,-11990.779274766412
MADDPG,4,1928000,-12154.158927960123
MADDPG,4,1929000,-12286.78579415742
MADDPG,4,1930000,-12176.342866897166
MADDPG,4,1931000,-12295.842814810727
MADDPG,4,1932000,-12018.437488794978
MADDPG,4,1933000,-12495.83663558632
MADDPG,4,1934000,-12323.897692866554
MADDPG,4,1935000,-12289.844521695042
MADDPG,4,1936000,-12239.360109685867
MADDPG,4,1937000,-12192.496357413613
MADDPG,4,1938000,-12132.701170038557
MADDPG,4,1939000,-12036.323614395194
MADDPG,4,1940000,-12384.484389614243
MADDPG,4,1941000,-12326.310653730632
MADDPG,4,1942000,-12230.877882443649
MADDPG,4,1943000,-12186.130731687828
MADDPG,4,1944000,-11924.508041999614
MADDPG,4,1945000,-12125.093422119837
MADDPG,4,1946000,-12282.19983420481
MADDPG,4,1947000,-12238.106423255987
MADDPG,4,1948000,-12358.431689303654
MADDPG,4,1949000,-12170.5244847408
MADDPG,4,1950000,-12267.563666187505
MADDPG,4,1951000,-12226.54479930819
MADDPG,4,1952000,-11999.92083986999
MADDPG,4,1953000,-12376.553664537998
MADDPG,4,1954000,-11744.215571275143
MADDPG,4,1955000,-12288.03727301932
MADDPG,4,1956000,-12419.189703103017
MADDPG,4,1957000,-11990.289307527028
MADDPG,4,1958000,-12481.99035324595
MADDPG,4,1959000,-11968.827563554072
MADDPG,4,1960000,-12323.202631877677
MADDPG,4,1961000,-12065.928672748292
MADDPG,4,1962000,-12296.140446563875
MADDPG,4,1963000,-12077.770551424543
MADDPG,4,1964000,-12229.223618659646
MADDPG,4,1965000,-11679.893383087894
MADDPG,4,1966000,-12057.757677972313
MADDPG,4,1967000,-12143.54637386879
MADDPG,4,1968000,-12403.088287128603
MADDPG,4,1969000,-12232.613748910324
MADDPG,4,1970000,-12005.981038091195
MADDPG,4,1971000,-12111.231252198031
MADDPG,4,1972000,-12035.364405919667
MADDPG,4,1973000,-12322.127054267032
MADDPG,4,1974000,-12018.228209870667
MADDPG,4,1975000,-11869.70716534589
MADDPG,4,1976000,-12241.637703480877
MADDPG,4,1977000,-12298.902644365018
MADDPG,4,1978000,-12286.654799653219
MADDPG,4,1979000,-12410.808324681711
MADDPG,4,1980000,-11922.820441776765
MADDPG,4,1981000,-12610.167824663286
MADDPG,4,1982000,-12544.677186585212
MADDPG,4,1983000,-12222.614185654726
MADDPG,4,1984000,-12263.302964170352
MADDPG,4,1985000,-12117.973725465847
MADDPG,4,1986000,-12210.977679646889
MADDPG,4,1987000,-12526.825201472831
MADDPG,4,1988000,-12079.823133360742
MADDPG,4,1989000,-12049.735103233887
MADDPG,4,1990000,-12172.534347437935
MADDPG,4,1991000,-12392.245302351706
MADDPG,4,1992000,-11930.907668544038
MADDPG,4,1993000,-12210.781228310256
MADDPG,4,1994000,-12183.974262235075
MADDPG,4,1995000,-12266.669419771884
MADDPG,4,1996000,-11942.491993414096
MADDPG,4,1997000,-12318.28471509462
MADDPG,4,1998000,-12265.051473364001
MADDPG,4,1999000,-12369.513266094995
MADDPG,4,2000000,-12508.951408848226
MADDPG,4,2001000,-11936.645842539521
MADDPG,4,2002000,-12098.961977321109
MADDPG,4,2003000,-12264.427940854206
MADDPG,4,2004000,-12261.335917486327
MADDPG,4,2005000,-12202.036717778325
MADDPG,4,2006000,-12221.974513944739
MADDPG,4,2007000,-12255.417252255509
MADDPG,4,2008000,-12392.563505129843
MADDPG,4,2009000,-12110.506611742241
MADDPG,4,2010000,-11912.74017361604
MADDPG,4,2011000,-12279.898316409393
MADDPG,4,2012000,-12000.88039532842
MADDPG,4,2013000,-12055.000885049367
MADDPG,4,2014000,-12396.838849744212
MADDPG,4,2015000,-12204.887303045354
MADDPG,4,2016000,-12098.869020372073
MADDPG,4,2017000,-12141.892924353053
MADDPG,4,2018000,-12247.413233019965
MADDPG,4,2019000,-12110.933827309333
MADDPG,4,2020000,-12107.899591613002
MADDPG,4,2021000,-12079.5580324585
MADDPG,4,2022000,-11812.088693578471
MADDPG,4,2023000,-12205.936081429169
MADDPG,4,2024000,-12099.696226557962
MADDPG,4,2025000,-12339.973257373533
MADDPG,4,2026000,-12207.567644364504
MADDPG,4,2027000,-12149.270543174498
MADDPG,4,2028000,-12109.222054124368
MADDPG,4,2029000,-12334.268652173972
MADDPG,4,2030000,-12136.111911960006
MADDPG,4,2031000,-12146.104460456781
MADDPG,4,2032000,-12392.930325669668
MADDPG,4,2033000,-12044.085336190148
MADDPG,4,2034000,-12066.990731704518
MADDPG,4,2035000,-12435.389640544814
MADDPG,4,2036000,-12247.90639553568
MADDPG,4,2037000,-12206.470796827653
MADDPG,4,2038000,-12322.853153003443
MADDPG,4,2039000,-12660.522328810326
MADDPG,4,2040000,-12184.780700445686
MADDPG,4,2041000,-11962.257379744146
MADDPG,4,2042000,-12163.060570087084
MADDPG,4,2043000,-12070.11640242188
MADDPG,4,2044000,-12094.540162702606
MADDPG,4,2045000,-11996.170384299392
MADDPG,4,2046000,-12256.275394248238
MADDPG,4,2047000,-12306.589662932625
MADDPG,4,2048000,-12036.761456214595
MADDPG,4,2049000,-12346.79466201682
MADDPG,4,2050000,-12179.348670392887
MADDPG,4,2051000,-11901.97093263261
MADDPG,4,2052000,-12308.868393221472
MADDPG,4,2053000,-12196.679310594474
MADDPG,4,2054000,-12121.587125671693
MADDPG,4,2055000,-12191.027400002742
MADDPG,4,2056000,-12126.164358599463
MADDPG,4,2057000,-12089.482320789957
MADDPG,4,2058000,-12312.097494105781
MADDPG,4,2059000,-11979.162856696237
MADDPG,4,2060000,-12092.837021030644
MADDPG,4,2061000,-12077.57035534974
MADDPG,4,2062000,-12067.997686652323
MADDPG,4,2063000,-12051.54002889355
MADDPG,4,2064000,-12081.24658359945
MADDPG,4,2065000,-12345.06797983811
MADDPG,4,2066000,-12064.121680029237
MADDPG,4,2067000,-12227.444406807781
MADDPG,4,2068000,-12189.425875834495
MADDPG,4,2069000,-12259.448115282212
MADDPG,4,2070000,-12363.663546043415
MADDPG,4,2071000,-12373.721810549128
MADDPG,4,2072000,-12616.400623280048
MADDPG,4,2073000,-12333.55837652087
MADDPG,4,2074000,-12276.427904076456
MADDPG,4,2075000,-12055.866343818507
MADDPG,4,2076000,-12049.81536789701
MADDPG,4,2077000,-12335.867384654646
MADDPG,4,2078000,-12331.593029399397
MADDPG,4,2079000,-12351.765693082498
MADDPG,4,2080000,-12471.00019484761
MADDPG,4,2081000,-12059.279136393401
MADDPG,4,2082000,-12112.053340110515
MADDPG,4,2083000,-12448.389708305678
MADDPG,4,2084000,-12176.735082469055
MADDPG,4,2085000,-12314.131827630257
MADDPG,4,2086000,-12156.824844597995
MADDPG,4,2087000,-12369.888957126093
MADDPG,4,2088000,-12019.048357323592
MADDPG,4,2089000,-12109.340211021683
MADDPG,4,2090000,-12494.015511927237
MADDPG,4,2091000,-12151.160821623966
MADDPG,4,2092000,-12265.559013853697
MADDPG,4,2093000,-12171.276531410627
MADDPG,4,2094000,-12120.734224768255
MADDPG,4,2095000,-11943.056677641755
MADDPG,4,2096000,-12421.964585108317
MADDPG,4,2097000,-12385.599409198841
MADDPG,4,2098000,-12294.29569713536
MADDPG,4,2099000,-12016.197704097458
